charge_id,invoice_id,customer_id,amount,status,created
ch_001930,in_001962,cus_000662,9,succeeded,2025-05-30
ch_001931,in_001963,cus_000663,99,succeeded,2025-05-04
ch_001932,in_001964,cus_000664,90,succeeded,2025-05-06
ch_001933,in_001965,cus_000665,9,succeeded,2025-05-26
ch_001934,in_001966,cus_000666,90,succeeded,2025-05-20
ch_001935,in_001967,cus_000667,99,succeeded,2025-05-11
ch_001936,in_001968,cus_000668,9,succeeded,2025-05-29
ch_001937,in_001969,cus_000669,9,succeeded,2025-05-29
ch_001938,in_001970,cus_000670,29,succeeded,2025-05-22
ch_001939,in_001971,cus_000671,299,succeeded,2025-05-27
ch_001940,in_001972,cus_000674,29,succeeded,2025-05-25
ch_001941,in_001973,cus_000675,299,succeeded,2025-05-24
ch_001942,in_001974,cus_000676,9,succeeded,2025-05-18
ch_001943,in_001975,cus_000678,99,succeeded,2025-05-28
ch_001944,in_001976,cus_000679,990,succeeded,2025-05-06
ch_001945,in_001977,cus_000680,29,succeeded,2025-05-16
ch_001946,in_001978,cus_000682,9,succeeded,2025-05-19
ch_001947,in_001979,cus_000684,9,succeeded,2025-05-15
ch_001948,in_001980,cus_000685,99,succeeded,2025-05-31
ch_001949,in_001981,cus_000686,9,succeeded,2025-05-08
ch_001950,in_001982,cus_000687,9,succeeded,2025-05-07
ch_001951,in_001983,cus_000688,90,succeeded,2025-05-20
ch_001952,in_001984,cus_000689,29,succeeded,2025-05-23
ch_001953,in_001985,cus_000690,29,succeeded,2025-05-30
ch_001954,in_001986,cus_000692,29,succeeded,2025-05-03
ch_001955,in_001987,cus_000693,9,succeeded,2025-05-16
ch_001956,in_001988,cus_000694,90,succeeded,2025-05-22
ch_001957,in_001989,cus_000695,990,succeeded,2025-05-07
ch_001958,in_001990,cus_000696,9,succeeded,2025-05-23
ch_001959,in_001991,cus_000697,9,succeeded,2025-05-11
ch_001960,in_001992,cus_000698,9,succeeded,2025-05-14
ch_001961,in_001993,cus_000699,99,succeeded,2025-05-09
ch_001962,in_001994,cus_000700,29,succeeded,2025-05-05
ch_001963,in_001996,cus_000702,99,succeeded,2025-05-30
ch_001964,in_001997,cus_000703,299,succeeded,2025-05-06
ch_001965,in_001998,cus_000704,29,succeeded,2025-05-17
ch_001966,in_001999,cus_000705,299,succeeded,2025-05-03
ch_001967,in_002000,cus_000706,9,succeeded,2025-05-07
ch_001968,in_002002,cus_000708,29,succeeded,2025-05-20
ch_001969,in_002003,cus_000710,290,succeeded,2025-05-18
ch_001970,in_002004,cus_000711,990,succeeded,2025-05-12
ch_001971,in_002005,cus_000712,9,succeeded,2025-05-15
ch_001972,in_002006,cus_000713,990,succeeded,2025-05-24
ch_001973,in_002007,cus_000714,29,succeeded,2025-05-07
ch_001974,in_002008,cus_000715,9,succeeded,2025-05-31
ch_001975,in_002009,cus_000716,9,succeeded,2025-05-10
ch_001976,in_002010,cus_000717,29,succeeded,2025-05-27
ch_001977,in_002011,cus_000719,9,succeeded,2025-05-15
ch_001978,in_002012,cus_000720,90,succeeded,2025-05-23
ch_001979,in_002013,cus_000721,99,succeeded,2025-05-25
ch_001980,in_002014,cus_000722,29,succeeded,2025-05-14
ch_001981,in_002015,cus_000724,299,succeeded,2025-05-30
ch_001982,in_002016,cus_000725,299,succeeded,2025-05-12
ch_001983,in_002017,cus_000726,29,succeeded,2025-05-22
ch_001984,in_002018,cus_000727,99,succeeded,2025-05-01
ch_001985,in_002019,cus_000728,9,succeeded,2025-05-03
ch_001986,in_002020,cus_000729,299,succeeded,2025-05-04
ch_001987,in_002021,cus_000731,9,succeeded,2025-05-08
ch_001988,in_002022,cus_000734,9,succeeded,2025-05-07
ch_001989,in_002023,cus_000735,290,succeeded,2025-05-07
ch_001990,in_002024,cus_000736,290,succeeded,2025-05-23
ch_001991,in_002025,cus_000738,99,succeeded,2025-05-03
ch_001992,in_002026,cus_000740,9,succeeded,2025-05-16
ch_001993,in_002027,cus_000741,29,succeeded,2025-05-11
ch_001994,in_002028,cus_000742,9,succeeded,2025-05-16
ch_001995,in_002029,cus_000743,29,succeeded,2025-05-18
ch_001996,in_002030,cus_000744,9,succeeded,2025-05-12
ch_001997,in_002031,cus_000745,99,succeeded,2025-05-20
ch_001998,in_002032,cus_000748,9,succeeded,2025-05-05
ch_001999,in_002033,cus_000749,9,succeeded,2025-05-15
ch_002000,in_002034,cus_000750,9,succeeded,2025-05-26
ch_002001,in_002035,cus_000752,99,succeeded,2025-05-11
ch_002002,in_002036,cus_000753,90,succeeded,2025-05-15
ch_002003,in_002037,cus_000754,29,succeeded,2025-05-08
ch_002004,in_002038,cus_000755,29,succeeded,2025-05-14
ch_002005,in_002039,cus_000757,9,succeeded,2025-05-18
ch_002006,in_002040,cus_000759,29,succeeded,2025-05-18
ch_002007,in_002041,cus_000760,90,succeeded,2025-05-14
ch_002008,in_002042,cus_000761,99,succeeded,2025-05-25
ch_002009,in_002043,cus_000763,990,succeeded,2025-05-30
ch_002010,in_002044,cus_000764,9,succeeded,2025-05-29
ch_002011,in_002045,cus_000766,99,succeeded,2025-05-02
ch_002012,in_002046,cus_000767,29,succeeded,2025-05-29
ch_002013,in_002047,cus_000768,29,succeeded,2025-05-22
ch_002014,in_002048,cus_000769,9,succeeded,2025-05-23
ch_002015,in_002049,cus_000772,299,succeeded,2025-05-12
ch_002016,in_002050,cus_000773,9,succeeded,2025-05-28
ch_002017,in_002051,cus_000774,9,succeeded,2025-05-24
ch_002018,in_002052,cus_000776,29,succeeded,2025-05-22
ch_002019,in_002053,cus_000777,9,succeeded,2025-05-29
ch_002020,in_002054,cus_000778,29,succeeded,2025-05-14
ch_002021,in_002055,cus_000779,29,succeeded,2025-05-03
ch_002022,in_002056,cus_000780,9,succeeded,2025-05-27
ch_002023,in_002057,cus_000783,9,succeeded,2025-05-28
ch_002024,in_002058,cus_000784,9,succeeded,2025-05-22
ch_002025,in_002059,cus_000785,9,succeeded,2025-05-22
ch_002026,in_002060,cus_000786,29,succeeded,2025-05-29
ch_002027,in_002061,cus_000787,290,succeeded,2025-05-18
ch_002028,in_002062,cus_000788,29,succeeded,2025-05-06
ch_002029,in_002063,cus_000789,9,succeeded,2025-05-11
ch_002030,in_002064,cus_000790,9,succeeded,2025-05-01
ch_002031,in_002065,cus_000791,299,succeeded,2025-05-19
ch_002032,in_002066,cus_000792,29,succeeded,2025-05-10
ch_002033,in_002067,cus_000793,29,succeeded,2025-05-07
ch_002034,in_002068,cus_000794,29,succeeded,2025-05-30
ch_002035,in_002069,cus_000795,29,succeeded,2025-05-16
ch_002036,in_002070,cus_000796,29,succeeded,2025-05-07
ch_002037,in_002071,cus_000797,99,succeeded,2025-05-16
ch_002038,in_002072,cus_000798,299,succeeded,2025-05-12
ch_002039,in_002073,cus_000799,29,succeeded,2025-05-24
ch_002040,in_002074,cus_000802,99,succeeded,2025-05-08
ch_002041,in_002075,cus_000803,99,succeeded,2025-05-12
ch_002042,in_002076,cus_000805,9,succeeded,2025-05-28
ch_002043,in_002077,cus_000806,99,succeeded,2025-05-30
ch_002044,in_002078,cus_000807,29,succeeded,2025-05-23
ch_002045,in_002079,cus_000809,299,succeeded,2025-05-20
ch_002046,in_002080,cus_000810,29,succeeded,2025-05-13
ch_002047,in_002081,cus_000811,29,succeeded,2025-05-23
ch_002048,in_002082,cus_000812,9,succeeded,2025-05-24
ch_002049,in_002083,cus_000813,9,succeeded,2025-05-29
ch_002050,in_002084,cus_000814,29,succeeded,2025-05-16
ch_002051,in_002085,cus_000816,99,succeeded,2025-05-31
ch_002052,in_002086,cus_000817,9,succeeded,2025-05-23
ch_002053,in_002087,cus_000818,9,succeeded,2025-05-03
ch_002054,in_002088,cus_000820,29,succeeded,2025-05-10
ch_002055,in_002089,cus_000821,29,succeeded,2025-05-06
ch_002056,in_002090,cus_000822,90,succeeded,2025-05-09
ch_002057,in_002091,cus_000823,29,succeeded,2025-05-04
ch_002058,in_002092,cus_000824,29,succeeded,2025-05-25
ch_002059,in_002093,cus_000825,99,succeeded,2025-05-13
ch_002060,in_002094,cus_000826,99,succeeded,2025-05-03
ch_002061,in_002095,cus_000827,29,succeeded,2025-05-06
ch_002062,in_002096,cus_000828,9,succeeded,2025-05-05
ch_002063,in_002097,cus_000829,990,succeeded,2025-05-18
ch_002064,in_002098,cus_000834,99,succeeded,2025-05-04
ch_002065,in_002099,cus_000835,9,succeeded,2025-05-20
ch_002066,in_002100,cus_000836,9,succeeded,2025-05-07
ch_002067,in_002101,cus_000837,9,succeeded,2025-05-31
ch_002068,in_002102,cus_000838,29,succeeded,2025-05-25
ch_002069,in_002103,cus_000839,9,succeeded,2025-05-12
ch_002070,in_002104,cus_000840,9,succeeded,2025-05-07
ch_002071,in_002105,cus_000841,299,succeeded,2025-05-19
ch_002072,in_002106,cus_000842,29,succeeded,2025-05-11
ch_002073,in_002107,cus_000843,99,succeeded,2025-05-08
ch_002074,in_002108,cus_000844,29,succeeded,2025-05-24
ch_002075,in_002109,cus_000845,29,succeeded,2025-05-16
ch_002076,in_002110,cus_000846,99,succeeded,2025-05-23
ch_002077,in_002111,cus_000847,9,succeeded,2025-05-31
ch_002078,in_002112,cus_000848,299,succeeded,2025-05-05
ch_002079,in_002113,cus_000850,99,succeeded,2025-05-09
ch_002080,in_002114,cus_000851,90,succeeded,2025-05-10
ch_002081,in_002115,cus_000852,299,succeeded,2025-05-27
ch_002082,in_002116,cus_000853,9,succeeded,2025-05-18
ch_002083,in_002117,cus_000854,29,succeeded,2025-05-08
ch_002084,in_002118,cus_000855,29,succeeded,2025-05-25
ch_002085,in_002119,cus_000856,29,succeeded,2025-05-04
ch_002086,in_002120,cus_000858,29,succeeded,2025-05-25
ch_002087,in_002121,cus_000859,9,succeeded,2025-05-03
ch_002088,in_002122,cus_000860,9,succeeded,2025-05-13
ch_002089,in_002123,cus_000861,9,succeeded,2025-05-07
ch_002090,in_002124,cus_000862,9,succeeded,2025-05-29
ch_002091,in_002125,cus_000863,9,succeeded,2025-05-27
ch_002092,in_002126,cus_000864,9,succeeded,2025-05-07
ch_002093,in_002127,cus_000865,990,succeeded,2025-05-21
ch_002094,in_002128,cus_000867,29,succeeded,2025-05-16
ch_002095,in_002129,cus_000869,290,succeeded,2025-05-30
ch_002096,in_002130,cus_000870,29,succeeded,2025-05-16
ch_002097,in_002131,cus_000871,29,succeeded,2025-05-21
ch_002098,in_002132,cus_000872,99,succeeded,2025-05-20
ch_002099,in_002133,cus_000873,290,succeeded,2025-05-30
ch_002100,in_002134,cus_000875,99,succeeded,2025-05-01
ch_002101,in_002135,cus_000876,9,succeeded,2025-05-30
ch_002102,in_002136,cus_000877,99,succeeded,2025-05-11
ch_002103,in_002137,cus_000878,29,succeeded,2025-05-23
ch_002104,in_002138,cus_000879,29,succeeded,2025-05-31
ch_002105,in_002139,cus_000880,29,succeeded,2025-05-12
ch_002106,in_002140,cus_000881,9,succeeded,2025-05-14
ch_002107,in_002141,cus_000882,99,succeeded,2025-05-22
ch_002108,in_002142,cus_000884,99,succeeded,2025-05-22
ch_002109,in_002143,cus_000887,299,succeeded,2025-05-13
ch_002110,in_002144,cus_000888,9,succeeded,2025-05-24
ch_002111,in_002145,cus_000890,9,succeeded,2025-05-17
ch_002112,in_002146,cus_000892,299,succeeded,2025-05-13
ch_002113,in_002147,cus_000893,9,succeeded,2025-05-27
ch_002114,in_002148,cus_000894,29,succeeded,2025-05-19
ch_002115,in_002149,cus_000895,99,succeeded,2025-05-11
ch_002116,in_002150,cus_000896,299,succeeded,2025-05-15
ch_002117,in_002151,cus_000897,29,succeeded,2025-05-24
ch_002118,in_002152,cus_000900,99,succeeded,2025-05-16
ch_002119,in_002153,cus_000901,299,succeeded,2025-05-12
ch_002120,in_002154,cus_000902,9,succeeded,2025-05-22
ch_002121,in_002155,cus_000904,9,succeeded,2025-05-17
ch_002122,in_002156,cus_000906,9,succeeded,2025-05-24
ch_002123,in_002157,cus_000907,29,succeeded,2025-05-12
ch_002124,in_002158,cus_000911,99,succeeded,2025-05-26
ch_002125,in_002159,cus_000912,9,succeeded,2025-05-04
ch_002126,in_002160,cus_000913,9,succeeded,2025-05-30
ch_002127,in_002161,cus_000914,9,succeeded,2025-05-13
ch_002128,in_002162,cus_000915,99,succeeded,2025-05-19
ch_002129,in_002163,cus_000916,99,succeeded,2025-05-05
ch_002130,in_002164,cus_000917,90,succeeded,2025-05-16
ch_002131,in_002165,cus_000918,99,succeeded,2025-05-05
ch_002132,in_002166,cus_000919,9,succeeded,2025-05-22
ch_002133,in_002167,cus_000920,9,succeeded,2025-05-25
ch_002134,in_002168,cus_000921,99,succeeded,2025-05-18
ch_002135,in_002169,cus_000922,29,succeeded,2025-05-13
ch_002136,in_002170,cus_000923,99,succeeded,2025-05-26
ch_002137,in_002171,cus_000924,9,succeeded,2025-05-07
ch_002138,in_002172,cus_000925,9,succeeded,2025-05-08
ch_002139,in_002173,cus_000926,9,succeeded,2025-05-16
ch_002140,in_002174,cus_000927,9,succeeded,2025-05-10
ch_002141,in_002175,cus_000928,29,succeeded,2025-05-31
ch_002142,in_002176,cus_000930,299,succeeded,2025-05-08
ch_002143,in_002177,cus_000931,9,succeeded,2025-05-05
ch_002144,in_002178,cus_000932,99,succeeded,2025-05-26
ch_002145,in_002179,cus_000935,29,succeeded,2025-05-25
ch_002146,in_002180,cus_000936,29,succeeded,2025-05-08
ch_002147,in_002181,cus_000937,29,succeeded,2025-05-25
ch_002148,in_002182,cus_000938,9,succeeded,2025-05-29
ch_002149,in_002183,cus_000939,9,succeeded,2025-05-01
ch_002150,in_002184,cus_000940,9,succeeded,2025-05-18
ch_002151,in_002185,cus_000941,29,succeeded,2025-05-17
ch_002152,in_002186,cus_000942,29,succeeded,2025-05-12
ch_002153,in_002188,cus_000944,299,succeeded,2025-05-21
ch_002154,in_002189,cus_000945,9,succeeded,2025-05-31
ch_002155,in_002190,cus_000946,29,succeeded,2025-05-08
ch_002156,in_002191,cus_000947,99,succeeded,2025-05-04
ch_002157,in_002192,cus_000948,9,succeeded,2025-05-04
ch_002158,in_002193,cus_000949,9,succeeded,2025-05-11
ch_002159,in_002194,cus_000950,29,succeeded,2025-05-28
ch_002160,in_002195,cus_000951,9,succeeded,2025-05-02
ch_002161,in_002196,cus_000952,29,succeeded,2025-05-15
ch_002162,in_002197,cus_000953,29,succeeded,2025-05-23
ch_002163,in_002198,cus_000954,99,succeeded,2025-05-08
ch_002164,in_002200,cus_000956,29,succeeded,2025-05-07
ch_002165,in_002201,cus_000957,299,succeeded,2025-05-09
ch_002166,in_002202,cus_000958,9,succeeded,2025-05-25
ch_002167,in_002203,cus_000959,99,succeeded,2025-05-14
ch_002168,in_002204,cus_000960,299,succeeded,2025-05-10
ch_002169,in_002205,cus_000961,9,succeeded,2025-05-22
ch_002170,in_002206,cus_000963,90,succeeded,2025-05-09
ch_002171,in_002207,cus_000964,9,succeeded,2025-05-31
ch_002172,in_002208,cus_000966,90,succeeded,2025-05-16
ch_002173,in_002209,cus_000967,9,succeeded,2025-05-17
ch_002174,in_002210,cus_000968,99,succeeded,2025-05-27
ch_002175,in_002211,cus_000969,9,succeeded,2025-05-15
ch_002176,in_002212,cus_000972,90,succeeded,2025-05-07
ch_002177,in_002213,cus_000973,29,succeeded,2025-05-06
ch_002178,in_002214,cus_000974,29,succeeded,2025-05-26
ch_002179,in_002215,cus_000976,9,succeeded,2025-05-23
ch_002180,in_002216,cus_000977,29,succeeded,2025-05-30
ch_002181,in_002217,cus_000978,99,succeeded,2025-05-29
ch_002182,in_002218,cus_000979,29,succeeded,2025-05-24
ch_002183,in_002219,cus_000980,29,succeeded,2025-05-29
ch_002184,in_002220,cus_000981,9,succeeded,2025-05-18
ch_002185,in_002221,cus_000982,90,succeeded,2025-05-09
ch_002186,in_002222,cus_000983,299,succeeded,2025-05-28
ch_002187,in_002223,cus_000986,9,succeeded,2025-05-08
ch_002188,in_002224,cus_000987,9,succeeded,2025-05-16
ch_002189,in_002225,cus_000988,9,succeeded,2025-05-01
ch_002190,in_002226,cus_000989,29,succeeded,2025-05-25
ch_002191,in_002227,cus_000990,299,succeeded,2025-05-01
ch_002192,in_002228,cus_000991,99,succeeded,2025-05-21
ch_002193,in_002229,cus_000993,29,succeeded,2025-05-17
ch_002194,in_002230,cus_000994,9,succeeded,2025-05-23
ch_002195,in_002231,cus_000995,299,succeeded,2025-05-26
ch_002196,in_002232,cus_000997,990,succeeded,2025-05-29
ch_002197,in_002233,cus_000998,29,succeeded,2025-05-31
ch_002198,in_002234,cus_000999,29,succeeded,2025-05-08
ch_002199,in_002235,cus_001000,29,succeeded,2025-05-01
ch_002200,in_002236,cus_000001,90,succeeded,2025-06-25
ch_002201,in_002237,cus_000002,29,succeeded,2025-06-15
ch_002202,in_002238,cus_000007,9,succeeded,2025-06-07
ch_002203,in_002239,cus_000008,9,succeeded,2025-06-30
ch_002204,in_002240,cus_000009,9,succeeded,2025-06-27
ch_002205,in_002241,cus_000011,99,succeeded,2025-06-01
ch_002206,in_002242,cus_000012,9,succeeded,2025-06-04
ch_002207,in_002243,cus_000015,99,succeeded,2025-06-11
ch_002208,in_002244,cus_000016,990,succeeded,2025-06-29
ch_002209,in_002245,cus_000018,299,succeeded,2025-06-12
ch_002210,in_002246,cus_000019,9,succeeded,2025-06-24
ch_002211,in_002247,cus_000020,29,succeeded,2025-06-21
ch_002212,in_002248,cus_000022,9,succeeded,2025-06-24
ch_002213,in_002249,cus_000023,299,succeeded,2025-06-03
ch_002214,in_002250,cus_000024,9,succeeded,2025-06-01
ch_002215,in_002251,cus_000025,9,succeeded,2025-06-07
ch_002216,in_002252,cus_000027,9,succeeded,2025-06-27
ch_002217,in_002253,cus_000028,99,succeeded,2025-06-18
ch_002218,in_002254,cus_000029,9,succeeded,2025-06-04
ch_002219,in_002255,cus_000031,990,succeeded,2025-06-18
ch_002220,in_002256,cus_000032,9,succeeded,2025-06-05
ch_002221,in_002257,cus_000033,29,succeeded,2025-06-04
ch_002222,in_002258,cus_000035,9,succeeded,2025-06-30
ch_002223,in_002259,cus_000038,9,succeeded,2025-06-27
ch_002224,in_002261,cus_000041,29,succeeded,2025-06-04
ch_002225,in_002262,cus_000042,99,succeeded,2025-06-08
ch_002226,in_002263,cus_000043,290,succeeded,2025-06-02
ch_002227,in_002264,cus_000045,29,succeeded,2025-06-12
ch_002228,in_002265,cus_000046,299,succeeded,2025-06-13
ch_002229,in_002266,cus_000048,990,succeeded,2025-06-14
ch_002230,in_002267,cus_000050,29,succeeded,2025-06-29
ch_002231,in_002268,cus_000051,299,succeeded,2025-06-15
ch_002232,in_002269,cus_000052,90,succeeded,2025-06-02
ch_002233,in_002270,cus_000053,29,succeeded,2025-06-22
ch_002234,in_002271,cus_000058,99,succeeded,2025-06-28
ch_002235,in_002272,cus_000060,29,succeeded,2025-06-06
ch_002236,in_002273,cus_000062,29,succeeded,2025-06-13
ch_002237,in_002274,cus_000063,9,succeeded,2025-06-12
ch_002238,in_002275,cus_000064,9,succeeded,2025-06-05
ch_002239,in_002276,cus_000065,9,succeeded,2025-06-18
ch_002240,in_002277,cus_000066,29,succeeded,2025-06-10
ch_002241,in_002278,cus_000067,29,succeeded,2025-06-26
ch_002242,in_002279,cus_000068,99,succeeded,2025-06-29
ch_002243,in_002280,cus_000069,9,succeeded,2025-06-14
ch_002244,in_002281,cus_000070,990,succeeded,2025-06-16
ch_002245,in_002282,cus_000071,290,succeeded,2025-06-11
ch_002246,in_002283,cus_000072,290,succeeded,2025-06-21
ch_002247,in_002284,cus_000073,9,succeeded,2025-06-01
ch_002248,in_002285,cus_000074,99,succeeded,2025-06-02
ch_002249,in_002286,cus_000075,29,succeeded,2025-06-09
ch_002250,in_002287,cus_000076,29,succeeded,2025-06-04
ch_002251,in_002288,cus_000077,90,succeeded,2025-06-30
ch_002252,in_002289,cus_000080,990,succeeded,2025-06-11
ch_002253,in_002290,cus_000081,9,succeeded,2025-06-16
ch_002254,in_002291,cus_000082,9,succeeded,2025-06-09
ch_002255,in_002292,cus_000083,90,succeeded,2025-06-29
ch_002256,in_002293,cus_000084,29,succeeded,2025-06-05
ch_002257,in_002294,cus_000087,9,succeeded,2025-06-25
ch_002258,in_002295,cus_000088,290,succeeded,2025-06-07
ch_002259,in_002296,cus_000089,9,succeeded,2025-06-19
ch_002260,in_002297,cus_000090,299,succeeded,2025-06-27
ch_002261,in_002298,cus_000091,99,succeeded,2025-06-19
ch_002262,in_002299,cus_000092,290,succeeded,2025-06-22
ch_002263,in_002300,cus_000093,290,succeeded,2025-06-17
ch_002264,in_002301,cus_000094,290,succeeded,2025-06-09
ch_002265,in_002302,cus_000095,90,succeeded,2025-06-12
ch_002266,in_002303,cus_000098,290,succeeded,2025-06-23
ch_002267,in_002304,cus_000099,29,succeeded,2025-06-06
ch_002268,in_002305,cus_000102,299,succeeded,2025-06-07
ch_002269,in_002306,cus_000105,90,succeeded,2025-06-08
ch_002270,in_002307,cus_000106,299,succeeded,2025-06-09
ch_002271,in_002308,cus_000107,9,succeeded,2025-06-17
ch_002272,in_002309,cus_000108,90,succeeded,2025-06-06
ch_002273,in_002310,cus_000110,299,succeeded,2025-06-10
ch_002274,in_002311,cus_000111,9,succeeded,2025-06-03
ch_002275,in_002312,cus_000112,90,succeeded,2025-06-21
ch_002276,in_002313,cus_000113,29,succeeded,2025-06-23
ch_002277,in_002314,cus_000114,90,succeeded,2025-06-16
ch_002278,in_002315,cus_000115,9,succeeded,2025-06-20
ch_002279,in_002316,cus_000117,9,succeeded,2025-06-18
ch_002280,in_002317,cus_000118,29,succeeded,2025-06-15
ch_002281,in_002318,cus_000119,9,succeeded,2025-06-30
ch_002282,in_002319,cus_000120,299,succeeded,2025-06-13
ch_002283,in_002320,cus_000121,99,succeeded,2025-06-01
ch_002284,in_002321,cus_000122,299,succeeded,2025-06-09
ch_002285,in_002322,cus_000123,90,succeeded,2025-06-15
